index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
1610,0.97,11613.935,11631.987,"Increasingly, as we saw covered in Crosscut recently, journalists have reason to fear for their physical safety . I pouring from cross cut right now they say the covering events like protests, journalists have given, I'm sorry when covering events like protests journalists have reason to fear for their physical safety.",285,,
1611,0.97,11631.987,11637.459,Forcing journalists to give their work to police would make them less welcome and increase those risks.,285,,
1612,0.97,11637.459,11645.467,Protests have constantly been some of the most dangerous on the site jobs for journalists working in the United States.,285,,
1613,0.97,11645.467,11647.268,And it has increased over the past three years.,285,,
1614,0.97,11647.268,11660.081,"Saying much of the violence, I'm sorry much of the violence from police committing acts of violence against journalist people sometimes protesters also mess out.",285,,
1615,0.97,11660.081,11661.349,This amendment addresses these issues.,285,,
1616,0.97,11661.349,11667.355,"No matter what our political opinions are, it is important that journalists have the ability to cover protests safely.",285,,
1617,0.97,11667.355,11674.796,"To be safe, to feel safe and that the right to go to the protest is protected.",285,,
1618,0.97,11674.796,11677.465,And that is especially true when it comes to our police force.,285,,
1619,0.97,11677.465,11679.367,These are members who work for the city.,285,,
1620,0.97,11679.367,11688.41,We want to make sure that those who are covering these protests are not subject to the issues that we have seen repeatedly here in the city of Seattle.,285,,
1621,0.97,11688.41,11700.522,"Where reporters have been hit with flash bangs, experienced tear gas, and have also been arrested in our city and incarcerated for hours . as they awaited release.",285,,
1622,0.97,11700.522,11709.664,This resolution also applies to legal observers and medics who are at a protest to ensure that their legal rights and their safety is also protected at protests.,285,,
1623,0.97,11709.664,11719.708,"These legal observers and medics have also been subject to gassing, arrests and intimidation.",285,,
1624,0.97,11719.708,11723.044,Reports from the past month include legal observers who have been targeted by the police.,285,,
1625,0.97,11723.044,11730.652,And medics who have been trying to a protest is being sprayed and hit in the face and also experience flash bangs hitting their bodies.,285,,
1626,0.97,11730.652,11734.456,It is embarrassing that the city of Seattle is highlighted in a more recent amnesty International report.,285,,
1627,0.97,11734.456,11738.359,The report is entitled of the world is watching.,285,,
1628,0.97,11738.359,11753.475,Mass violations by U.S. police a black lives matter protesters . It covers atrocities committed right here in Seattle in the chapter is titled human rights violations in the policing of protests.,285,,
1629,0.97,11753.475,11759.581,And Seattle is the first way that is highlighted in this report on page 22.,285,,
1630,0.97,11759.581,11774.429,"And if I might briefly call your attention to one of the stories that is highlighted, many of you know the story of Adriana a 26-year-old student was struck in the chest as she was kneeling down approximately 20 feet in front of the Seattle police line.",285,,
1631,0.97,11774.429,11779.868,She and her friends have been stripping food that evening at protests.,285,,
1632,0.97,11779.868,11782.303,She moved to the front to talk with police to De-Escalate attention.,285,,
1633,0.97,11782.303,11787.809,"Shortly after talking with officers, she was hit with a flash grenade.",285,,
1634,0.97,11787.809,11804.125,An intensive care nurse who was standing at the a station behind the protesters said that she could smell the pepper spray and hear what the found it like when the bombs exploded everywhere as people started rushing towards the a station.,285,,
1635,0.97,11804.125,11805.927,She was treating four different people at the time.,285,,
1636,0.97,11805.927,11810.131,Brushing chemical irritants from their eyes and treating welts on their arms and legs being hit with flash grenades.,285,,
1637,0.97,11810.131,11813.501,"As she was treating them, so we started screaming she's been hit in the chest.",285,,
1638,0.97,11813.501,11814.502,She's been hit in the chest.,285,,
1639,0.97,11814.502,11820.341,"Yet even as the medic and other medics scrambled to treat her, please continue to fire tear gas.",285,,
1640,0.97,11820.341,11825.346,Last grenades and rubber bullets at them . and a station.,285,,
1641,0.97,11825.346,11830.318,Police then advanced on the eight station firing last grenades and pepper balls inside.,285,,
1642,0.97,11830.318,11841.062,The station was clearly marked with identifying signs and red crosses and filled with tables stuck with water bottles and first-aid supplies.,285,,
1643,0.97,11841.062,11843.264,This is why this resolution is important.,285,,
1644,0.97,11843.264,11859.714,"Four of the press, for legal observers who we have seen on camera repeatedly being sprayed with pepper spray, and for medics who are trying to care for those who have experienced this type of trauma in our streets.",285,,
1645,0.97,11859.714,11861.249,We do have the positive news this morning.,285,,
1646,0.97,11861.249,11863.952,And that is why the resolution is amended in front of you.,285,,
1647,0.97,11863.952,11865.253,To include a new section 5.,285,,
1648,0.97,11865.253,11875.997,Positive news is that according to a stipulated injection from the Western District of Washington SPD will be enjoined or projectiles against certain protesters.,285,,
1649,0.97,11875.997,11891.212,"And the ruling says the Federal judge in Oregon also stated that although the first amendment does not Enumerate special rights for observing government entities, the Supreme Court has recognized that Newsgathering is an activity protected by the first amendment.",285,,
1650,0.97,11891.212,11902.523,"Without some protection for speaking out, the news, freedom of the press could be Eviscerated.",285,,
1651,0.97,11902.523,11904.926,This is incredibly important that these decisions were made today.,285,,
1652,0.97,11904.926,11924.045,"We want to make sure that we are doing everything we can to not only separate members of the press for being seen as an arm of the government or an extension of the police, but that we are constantly thinking about how we protect them in the moments of the covering.",285,,
1653,0.97,11924.045,11928.349,Folks expressing their first amendment rights in addition to making sure that legal observers and medics are protected as well.,285,,
1654,0.97,11928.349,11943.564,Appreciate all of your work counsel colleagues as we raise at this resolution is recognized as that this follows on the heels of unanimous votes that we have taken to prevent these types of weapons from being used in our streets.,285,,
1655,0.97,11943.564,11956.244,"Obviously more works to be done and I know this Council is committed to that that I think this is an important step in Reconfirming our commitment to protecting the press, legal observers and the medics at this time.",285,,
1656,0.97,11956.244,11958.179,Thank you for those remarks.,286,,
1657,0.97,11958.179,11964.786,It looks like we have a couple more folks who are interested in speaking.,286,,
1658,0.97,11964.786,11969.49,So I'm going to head over to Councilmember Peterson is one of the cosponsors.,286,,
1659,0.97,11969.49,11976.297,And then we will hear from Councilmember Herboldt.,286,,
1660,0.97,11976.297,11984.505,Thank you for introducing resolution 31961 welcoming me as a cosponsor.,287,,
1661,0.97,11984.505,11989.344,This is very important to me because I am passionate about the crucial role that a free place press plays another democracy.,287,,
1662,0.97,11989.344,11998.486,We must always protect journalists including those who cover protests and demonstrations so they can shine a light on the true providing accurate and independent reports.,287,,
1663,0.97,11998.486,12005.326,Social media posts in government issue reports are not a substitute for professional journalists.,287,,
1664,0.97,12005.326,12014.002,"As a highly respected journalist Walter Cronkite said freedom of the press is not just important to democracy, it is democracy.",287,,
1665,0.97,12014.002,12015.603,Thank you.,287,,
1666,0.97,12015.603,12021.042,Thank you Councilmember Peterson.,288,,
1667,0.97,12021.042,12021.542,Councilmember Herboldt.,288,,
1668,0.97,12021.542,12029.25,Thank you I want to thank Councilmember Mosqueda for bringing this forward back on July 10.,289,,
1669,0.97,12029.25,12031.019,I guess that is a month ago today.,289,,
1670,0.97,12031.019,12040.628,I wrote to the Mayor in chief regarding the arrest of a journalist Andrew of the defendant.,289,,
1671,0.97,12040.628,12042.23,And the threat of arrest about a journalist.,289,,
1672,0.97,12042.23,12061.082,"I have not yet received a reply . and as a reminder, it is really important to recognize that the municipal code in the police Department's policy as it relates to orders to disperse . specifically journalist.",289,,
1673,0.97,12061.082,12069.557,"Never the less, since then journalists are still reporting having chemical irritants or projectiles used on them.",289,,
1674,0.97,12069.557,12074.529,"And not just reporting it, I viewed it on live stream.",289,,
1675,0.97,12074.529,12079.6,Including Salsberry of Convergent media.,289,,
1676,0.97,12079.6,12084.772,And his threat of arrest was for the letter earlier.,289,,
1677,0.97,12084.772,12092.713,Using these devices on journalists has in effect the same impact as that of arrest.,289,,
1678,0.97,12092.713,12098.119,It results in journalist being unable to cover the events that they are there to report on.,289,,
1679,0.97,12098.119,12099.921,And thereby inform the public.,289,,
1680,0.97,12099.921,12112.934,The operation of the free press is a linchpin of American democracy . Thank you.,289,,
1681,0.97,12112.934,12116.437,Thank you so much . are there any other comments?,290,,
1682,0.97,12116.437,12119.64,Councilmember Sawant.,290,,
1683,0.97,12119.64,12122.043,Thank you.,291,,
1684,0.97,12122.043,12123.945,I will be voting in favor of this resolution.,291,,
1685,0.97,12123.945,12131.919,"Opposing police officers targeting journalists, arresting and abusing the and demanding that they turnover the video.",291,,
1686,0.97,12131.919,12136.057,Of course the same goes for legal legal observers and medics.,291,,
1687,0.97,12136.057,12141.963,I would add that this is a resolution that means that it does not have the force of the law.,291,,
1688,0.97,12141.963,12147.435,"Even if it were in orders for the force of the law, we have seen what happened with the police Department especially under Mayor Durkan's authority.",291,,
1689,0.97,12147.435,12157.879,We would need to remember the laws of Seattle have already prohibited police officer from targeting journalists but it still goes on.,291,,
1690,0.97,12157.879,12163.951,Which means the resolution will be insufficient to demand to defend the freedom of the press in Seattle.,291,,
1691,0.97,12163.951,12167.855,But it is still important for the Council to pass this resolution.,291,,
1692,0.97,12167.855,12180.601,"And because this is our final police Department related item, I wanted to take this opportunity to thank the members of the city council for their help in preparing the budget amendments.",291,,
